DeviceName,Dew_Point,Indoor_Humidity,Indoor_Temperature,Outdoor_Humidity,Outdoor_Temperature,Discharge_Pressure,Discharge_Temperature,kW,Power_Factor,Volts_Line_to_Line,Volts_Line_to_Neutral
store0010-RackA,44.62,34.98,72.99,,87.26,220.6,,45.8,0.71,589.6,340.2
store0010-RackA,44.92,35.58,72.99,,87.4,220.6,,44.8,0.7,591.4,341.2
store0010-RackA,44.92,35.58,72.95,,87.44,220.6,,36.9,0.72,591.6,341.3
store0010-RackA,45.05,35.58,72.95,,87.49,215.2,,36.2,0.71,590.9,340.9
store0010-RackA,44.22,35.0,72.95,,87.58,220.5,,46.4,0.71,590.4,340.6
store0010-RackA,44.22,35.0,72.95,,87.58,220.5,,45.0,0.7,590.8,340.9
store0010-RackA,45.07,35.0,72.95,,87.64,220.5,,36.8,0.72,590.5,340.7
store0010-RackA,44.37,35.0,72.84,,87.67,214.7,,36.7,0.72,591.0,341.0
store0010-RackA,45.0,35.0,72.84,,87.73,213.8,,44.7,0.7,590.6,340.7
store0010-RackA,44.29,34.88,72.81,,87.73,213.8,,44.7,0.7,589.5,340.2
store0010-RackA,44.47,34.88,72.81,,87.82,213.8,,36.3,0.72,589.4,340.1
store0010-RackA,44.49,34.88,72.81,,87.87,213.1,,36.1,0.72,590.6,340.7
store0010-RackA,44.49,34.88,72.81,,87.87,213.1,,45.3,0.71,589.4,340.0
store0010-RackA,44.42,34.88,72.81,,87.87,219.5,,44.2,0.7,590.2,340.5
store0010-RackA,44.33,34.68,72.81,,87.91,218.5,,34.3,0.7,591.6,341.2
store0010-RackA,44.4,34.68,72.75,,87.96,209.2,,33.7,0.7,590.6,340.7
store0010-RackA,44.46,35.08,72.66,,87.96,209.2,,40.9,0.68,590.4,340.6
store0010-RackA,44.38,35.03,72.72,,87.96,209.2,,32.1,0.68,590.9,340.9
store0010-RackA,45.14,36.36,72.72,,87.96,203.0,,24.6,0.71,592.0,341.5
store0010-RackA,45.14,36.36,72.72,,87.96,203.0,,25.9,0.72,593.0,342.1
store0010-RackA,45.18,36.36,72.72,,87.96,204.7,,42.9,0.69,590.2,340.5
store0010-RackA,44.74,36.36,72.72,,87.96,204.7,,35.1,0.71,592.0,341.5
store0010-RackA,44.74,36.06,72.72,,87.96,211.6,,35.6,0.71,592.5,341.8
store0010-RackA,44.55,36.06,72.61,,87.96,210.5,,45.2,0.7,590.7,340.7
store0010-RackA,44.55,36.06,72.57,,87.96,210.5,,44.2,0.69,592.0,341.5
store0010-RackA,44.6,36.06,72.57,,87.96,210.5,,36.0,0.71,592.1,341.6
store0010-RackA,44.6,36.06,72.57,,87.96,210.5,,35.4,0.7,592.9,342.0
store0010-RackA,44.31,35.38,72.57,,87.35,212.0,,44.7,0.7,592.0,341.5
store0010-RackA,45.03,36.11,72.57,,87.35,217.7,,44.5,0.69,591.9,341.4
store0010-RackA,45.03,36.11,72.57,,87.17,214.4,,37.7,0.73,592.7,341.9
store0010-RackA,44.65,36.11,72.52,,87.17,214.4,,48.2,0.71,592.1,341.5
store0010-RackA,44.65,36.11,72.52,,86.85,227.2,,48.1,0.72,591.8,341.3
store0010-RackA,44.65,36.11,72.52,,86.85,227.2,,48.2,0.72,592.5,341.8
store0010-RackA,44.65,36.11,72.52,,86.56,227.2,,47.3,0.71,593.0,342.1
store0010-RackA,44.65,35.3,72.52,,86.56,226.3,,49.4,0.72,592.1,341.6
store0010-RackA,44.65,35.3,72.46,,86.56,228.4,,48.1,0.73,587.2,338.7
store0010-RackA,45.41,35.86,72.46,,86.56,228.4,,47.3,0.72,587.9,339.2
store0010-RackA,45.41,35.86,72.46,,85.82,226.1,,48.5,0.73,587.6,339.0
store0010-RackA,44.58,35.86,72.46,,85.62,226.1,,47.6,0.72,587.9,339.2
store0010-RackA,44.58,35.86,72.46,,85.62,226.1,,47.3,0.72,587.6,339.0
store0010-RackA,44.58,35.86,72.46,,85.53,224.7,,47.1,0.72,587.3,338.8
store0010-RackA,44.51,35.86,72.43,,85.17,224.7,,46.6,0.72,587.6,338.9
store0010-RackA,44.51,35.28,72.43,,85.03,222.5,,46.1,0.71,588.0,339.2
store0010-RackA,44.04,34.4,72.34,,84.94,222.5,,46.2,0.71,587.9,339.1
store0010-RackA,43.9,34.5,72.34,,84.6,222.5,,45.5,0.7,588.2,339.2
store0010-RackA,43.75,35.25,72.34,,84.42,222.5,,46.2,0.71,588.4,339.4
store0010-RackA,43.75,35.25,72.34,,84.42,222.5,,46.3,0.71,588.6,339.5
store0010-RackA,43.54,34.1,72.34,,84.24,221.0,,45.2,0.71,589.8,340.1
store0010-RackA,43.77,35.1,72.28,,84.04,221.1,,43.8,0.69,589.9,340.2
store0010-RackA,43.66,35.1,72.23,,83.59,217.2,,44.5,0.7,589.3,339.9
store0010-RackA,43.66,35.1,72.19,,83.44,217.5,,43.9,0.69,591.1,340.8
store0010-RackA,43.66,35.1,72.19,,83.16,217.5,,44.1,0.7,590.1,340.3
store0010-RackA,43.66,35.53,72.14,,82.98,219.1,,44.6,0.7,590.0,340.3
store0010-RackA,43.66,35.53,72.14,,82.98,219.1,,44.2,0.7,590.3,340.4
store0010-RackA,43.66,35.53,72.14,,82.78,220.2,,44.4,0.7,590.6,340.5
store0010-RackA,43.66,35.88,72.14,,82.35,221.4,,43.7,0.69,590.2,340.4
store0010-RackA,43.66,35.66,72.14,,82.06,222.8,,33.1,0.7,591.0,340.9
store0010-RackA,44.17,35.61,72.14,,81.64,217.8,,43.4,0.7,589.4,339.9
store0010-RackA,44.17,35.61,72.14,,81.41,228.0,,36.1,0.72,590.8,340.7
store0010-RackA,44.17,35.61,72.14,,81.41,228.0,,36.4,0.73,587.5,338.8
store0010-RackA,44.17,35.61,72.14,,81.12,228.0,,36.2,0.73,587.8,339.0
store0010-RackA,43.68,35.61,72.1,,80.83,228.1,,44.6,0.7,588.3,339.4
store0010-RackA,43.68,34.48,72.1,,80.22,236.1,,45.6,0.72,586.9,338.5
store0010-RackA,43.43,34.63,71.96,,79.95,237.4,,45.6,0.71,587.2,338.7
store0010-RackA,43.7,35.2,71.96,,79.61,238.8,,45.1,0.71,586.8,338.5
store0010-RackA,44.35,35.2,72.0,,79.34,238.9,,45.4,0.71,587.3,338.8
store0010-RackA,44.35,35.2,72.0,,79.34,238.9,,45.6,0.72,587.6,338.9
store0010-RackA,44.35,35.2,72.05,,79.0,238.9,,45.9,0.72,587.4,338.8
store0010-RackA,44.35,35.2,72.05,,78.67,238.9,,45.1,0.7,587.5,338.9
store0010-RackA,44.35,35.96,72.05,,78.15,238.9,,34.5,0.71,587.9,339.1
store0010-RackA,44.35,35.98,72.05,,77.92,227.7,,34.7,0.72,587.5,338.9
store0010-RackA,44.67,35.98,72.05,,77.63,237.5,,45.2,0.71,587.0,338.5
store0010-RackA,44.67,35.98,72.05,,77.4,237.5,,45.4,0.72,587.4,338.8
store0010-RackA,44.67,35.98,72.05,,77.4,237.5,,46.2,0.71,587.9,339.0
store0010-RackA,44.8,36.26,72.05,,77.22,238.5,,45.4,0.71,586.9,338.5
store0010-RackA,44.87,36.16,72.05,,76.95,237.8,,46.1,0.72,586.8,338.5
store0010-RackA,44.85,36.16,72.05,,76.77,239.2,,46.1,0.72,586.4,338.2
store0010-RackA,44.85,36.16,72.05,,76.3,238.1,,44.0,0.7,587.6,338.9
store0010-RackA,44.71,36.16,72.05,,76.15,238.1,,44.7,0.71,588.0,339.1
store0010-RackA,44.64,36.23,72.05,,75.96,237.7,,44.3,0.7,588.1,339.2
store0010-RackA,44.64,36.23,72.05,,75.96,237.7,,35.9,0.72,588.9,339.6
store0010-RackA,44.64,36.23,72.05,,75.81,237.7,,35.0,0.72,589.4,339.9
store0010-RackA,44.64,36.23,72.05,,75.63,225.6,,44.6,0.7,588.4,339.4
store0010-RackA,44.37,35.45,72.05,,75.49,236.9,,46.0,0.72,587.0,338.5
store0010-RackA,44.56,35.45,72.05,,75.25,236.9,,44.2,0.7,587.9,339.0
store0010-RackA,44.56,35.68,72.05,,75.16,237.2,,44.1,0.7,588.6,339.4
store0010-RackA,44.56,35.68,72.05,,75.02,236.4,,45.0,0.71,588.2,339.2
store0010-RackA,44.56,35.68,72.05,,75.02,236.4,,45.9,0.72,587.4,338.8
store0010-RackA,44.28,35.76,71.85,,74.93,235.6,,44.7,0.7,588.5,339.4
store0010-RackA,44.4,35.76,71.85,,74.82,235.6,,44.6,0.7,587.5,338.8
store0010-RackA,44.46,36.06,71.85,,74.73,227.5,,33.7,0.7,588.9,339.7
store0010-RackA,44.78,36.08,71.85,,74.5,227.5,,45.4,0.71,588.0,339.2
store0010-RackA,44.78,36.46,71.85,,74.46,233.3,,45.1,0.71,589.0,339.7
store0010-RackA,44.78,36.46,71.85,,74.46,236.0,,45.4,0.71,589.0,339.6
store0010-RackA,44.55,36.46,71.82,,74.35,236.0,,43.7,0.69,588.7,339.5
store0010-RackA,44.53,36.46,71.91,,74.26,235.2,,44.9,0.71,587.6,338.9
store0010-RackA,44.53,36.46,71.91,,74.21,234.7,,44.0,0.7,587.5,338.9
store0010-RackA,44.65,36.46,71.91,,74.17,234.7,,44.2,0.71,587.3,338.7
store0010-RackA,44.65,36.56,71.73,,74.03,233.6,,44.1,0.71,588.4,339.4
store0010-RackA,44.65,36.28,71.73,,73.98,224.1,,34.6,0.71,588.7,339.4
store0010-RackA,44.65,36.28,71.73,,73.98,224.1,,44.4,0.7,588.5,339.3
store0010-RackA,44.76,36.58,71.73,,73.98,224.1,,45.6,0.71,587.6,338.9
store0010-RackA,44.76,36.58,71.76,,73.94,233.9,,44.7,0.71,588.2,339.2
store0010-RackA,44.74,36.76,71.76,,73.83,233.9,,44.2,0.71,587.7,339.0
store0010-RackA,44.6,36.76,71.76,,73.8,233.8,,43.9,0.7,587.9,339.1
store0010-RackA,44.6,36.76,71.76,,73.71,232.7,,44.1,0.7,588.7,339.6
store0010-RackA,44.6,36.76,71.76,,73.71,225.8,,33.9,0.7,589.6,340.1
store0010-RackA,44.6,36.76,71.76,,73.71,225.8,,33.4,0.7,589.0,339.8
store0010-RackA,44.6,37.04,71.76,,73.65,223.3,,44.6,0.71,588.9,339.7
store0010-RackA,44.6,37.04,71.62,,73.65,231.0,,44.6,0.71,588.9,339.7
store0010-RackA,44.6,36.74,71.62,,73.56,232.0,,43.6,0.69,589.2,339.8
store0010-RackA,44.69,36.71,71.58,,73.56,232.0,,44.9,0.71,587.0,338.6
store0010-RackA,44.69,36.86,71.58,,73.42,232.0,,44.6,0.71,588.3,339.4
store0010-RackA,44.69,36.79,71.58,,73.42,222.7,,34.3,0.71,589.3,339.9
store0010-RackA,44.69,36.79,71.58,,73.42,222.7,,34.3,0.71,589.0,339.7
store0010-RackA,44.69,37.06,71.53,,73.45,220.3,,44.1,0.7,588.1,339.2
store0010-RackA,44.69,37.06,71.53,,73.45,229.4,,44.6,0.71,588.3,339.3
store0010-RackA,44.58,37.06,71.53,,73.33,231.6,,45.3,0.71,587.9,339.1
store0010-RackA,44.58,37.29,71.47,,73.27,231.6,,44.3,0.7,588.4,339.4
store0010-RackA,44.58,37.29,71.47,,73.18,230.6,,44.2,0.71,588.4,339.5
store0010-RackA,44.58,37.29,71.47,,73.18,230.6,,43.3,0.69,588.9,339.8
store0010-RackA,44.58,37.14,71.38,,73.13,230.6,,33.5,0.69,589.7,340.3
store0010-RackA,45.14,37.64,71.44,,73.13,230.6,,33.4,0.7,590.5,340.7
store0010-RackA,44.73,37.64,71.29,,73.09,221.4,,43.6,0.7,588.6,339.6
store0010-RackA,44.73,37.64,71.29,,73.04,228.9,,44.4,0.7,589.4,340.0
store0010-RackA,44.73,37.31,71.35,,73.04,230.0,,44.9,0.71,589.2,339.9
store0010-RackA,44.73,37.36,71.35,,72.9,230.3,,44.1,0.69,591.0,340.9
store0010-RackA,44.73,37.36,71.35,,72.9,230.3,,44.3,0.7,589.8,340.2
store0010-RackA,44.73,37.11,71.35,,72.84,229.1,,34.7,0.71,591.1,341.0
store0010-RackA,44.73,37.01,71.35,,72.84,221.1,,34.7,0.71,590.7,340.8
store0010-RackA,44.83,37.34,71.35,,72.81,218.6,,43.1,0.68,590.5,340.6
store0010-RackA,44.83,37.34,71.35,,72.75,228.8,,43.8,0.69,590.3,340.5
store0010-RackA,44.83,37.34,71.35,,72.72,228.8,,44.2,0.7,591.4,341.1
store0010-RackA,44.94,37.51,71.35,,72.61,229.2,,43.5,0.69,592.0,341.5
store0010-RackA,44.94,37.51,71.35,,72.61,229.2,,44.6,0.7,590.4,340.6
store0010-RackA,44.94,37.51,71.35,,72.57,229.2,,34.0,0.69,592.2,341.5
store0010-RackA,44.94,37.51,71.35,,72.52,229.2,,33.7,0.69,592.3,341.6
store0010-RackA,44.94,37.51,71.35,,72.52,218.5,,43.7,0.7,590.7,340.7
store0010-RackA,44.94,37.51,71.35,,72.46,227.7,,43.9,0.69,591.5,341.1
store0010-RackA,44.67,37.26,71.24,,72.43,227.7,,44.1,0.7,591.4,341.1
store0010-RackA,44.38,36.84,71.24,,72.43,227.7,,45.0,0.7,591.1,340.9
store0010-RackA,44.38,36.84,71.24,,72.43,227.7,,43.7,0.69,591.7,341.2
store0010-RackA,44.15,36.84,71.13,,72.34,226.1,,34.4,0.7,592.1,341.6
store0010-RackA,44.64,37.16,71.13,,72.34,226.1,,43.8,0.69,591.0,340.9
store0010-RackA,44.64,36.64,71.2,,72.28,226.9,,43.6,0.69,591.8,341.4
store0010-RackA,44.37,36.64,71.2,,72.23,228.0,,43.6,0.69,592.1,341.6
store0010-RackA,44.35,36.64,71.2,,72.23,228.3,,44.9,0.7,591.5,341.2
store0010-RackA,44.29,36.94,71.2,,72.14,228.3,,43.7,0.7,591.9,341.4
store0010-RackA,44.29,36.94,71.2,,72.14,228.3,,33.9,0.7,592.5,341.7
store0010-RackA,44.29,36.96,71.2,,72.14,228.3,,33.3,0.68,593.1,342.1
store0010-RackA,44.44,36.96,71.2,,72.14,217.4,,41.4,0.68,592.1,341.5
store0010-RackA,44.42,36.91,71.2,,72.14,221.9,,41.4,0.68,591.7,341.4
store0010-RackA,44.62,36.91,71.2,,72.1,216.7,,25.2,0.72,595.1,343.3
store0010-RackA,44.56,37.24,71.2,,72.1,207.2,,35.0,0.7,594.4,342.9
store0010-RackA,44.56,37.24,71.2,,72.1,212.8,,33.3,0.68,593.0,342.1
store0010-RackA,44.56,37.24,71.2,,72.0,212.8,,33.6,0.69,592.0,341.5
store0010-RackA,44.56,37.24,71.2,,72.0,216.1,,32.7,0.69,591.6,341.2
store0010-RackA,44.56,37.41,71.2,,72.0,216.1,,42.0,0.69,590.3,340.5
store0010-RackA,44.56,37.41,71.2,,71.96,220.2,,41.4,0.68,590.6,340.7
store0010-RackA,44.46,37.41,71.2,,71.96,214.9,,33.7,0.7,590.8,340.9
store0010-RackA,44.46,37.41,71.2,,71.91,214.9,,34.2,0.71,592.4,341.7
store0010-RackA,44.46,37.41,71.2,,71.91,214.9,,41.0,0.67,591.7,341.4
store0010-RackA,44.33,37.41,71.2,,71.85,220.5,,25.2,0.72,593.3,342.3
store0010-RackA,44.33,37.41,71.2,,71.85,209.2,,25.3,0.72,593.4,342.2
store0010-RackA,44.1,36.66,71.08,,71.76,208.0,,25.3,0.72,592.8,342.0
store0010-RackA,44.22,36.66,71.08,,71.76,204.4,,31.6,0.67,592.3,341.7
store0010-RackA,44.24,36.66,71.08,,71.76,212.4,,31.2,0.67,593.3,342.2
store0010-RackA,44.24,36.66,71.08,,71.76,211.6,,31.2,0.67,594.2,342.7
store0010-RackA,44.24,36.66,71.08,,71.76,211.6,,32.6,0.69,592.3,341.6
store0010-RackA,44.24,36.66,71.08,,71.76,212.2,,33.1,0.69,593.2,342.1
store0010-RackA,44.17,36.46,71.08,,71.76,212.2,,33.2,0.68,593.1,342.0
store0010-RackA,44.17,36.46,71.08,,71.76,212.7,,32.8,0.69,591.7,341.5
store0010-RackA,44.17,36.46,71.08,,71.76,212.7,,33.0,0.69,592.7,341.9
store0010-RackA,44.17,36.46,71.08,,71.73,212.7,,32.2,0.68,592.6,341.9
store0010-RackA,44.17,36.46,71.08,,71.73,206.9,,24.3,0.71,593.6,342.4
store0010-RackA,44.17,36.46,71.08,,71.73,206.9,,24.2,0.7,593.4,342.3
store0010-RackA,44.17,36.46,71.08,,71.62,203.0,,33.9,0.69,593.4,342.3
store0010-RackA,44.26,36.46,71.08,,71.67,203.0,,31.6,0.66,594.2,342.7
store0010-RackA,44.26,36.46,71.08,,71.67,203.0,,32.3,0.68,594.0,342.7
store0010-RackA,44.26,36.46,71.08,,71.58,210.8,,33.0,0.69,593.5,342.3
store0010-RackA,44.26,36.46,71.08,,71.53,210.8,,32.3,0.68,593.7,342.5
store0010-RackA,44.26,36.46,71.08,,71.53,208.6,,32.6,0.67,595.0,343.2
store0010-RackA,44.26,36.46,71.08,,71.53,208.6,,30.3,0.65,595.4,343.5
store0010-RackA,44.26,36.46,71.08,,71.44,208.5,,29.7,0.65,594.1,342.7
store0010-RackA,44.26,36.46,71.08,,71.44,203.4,,24.2,0.71,594.7,343.1
store0010-RackA,44.31,36.79,71.04,,71.38,202.2,,23.8,0.7,595.6,343.5
store0010-RackA,44.31,36.79,71.04,,71.35,202.2,,24.2,0.7,595.3,343.4
store0010-RackA,44.31,36.79,71.04,,71.35,202.2,,33.1,0.68,594.7,343.0
store0010-RackA,44.31,36.79,71.04,,71.35,202.2,,30.1,0.65,594.6,343.0
store0010-RackA,44.31,36.79,71.04,,71.29,202.2,,23.7,0.71,595.0,343.2
store0010-RackA,44.31,36.79,71.04,,71.24,203.1,,23.9,0.7,596.1,343.9
store0010-RackA,44.31,36.79,71.04,,71.24,203.1,,24.2,0.7,595.2,343.5
store0010-RackA,44.28,36.79,71.04,,71.24,201.9,,23.2,0.7,595.0,343.3
store0010-RackA,44.28,37.04,70.99,,71.2,209.4,,32.7,0.68,592.6,341.9
store0010-RackA,44.28,37.04,70.99,,71.13,175.6,,30.6,0.66,594.1,342.7
store0010-RackA,44.28,37.04,70.99,,71.13,175.6,,31.2,0.67,594.0,342.6
store0010-RackA,44.28,37.04,70.99,,71.13,178.0,,25.1,0.72,595.1,343.2
store0010-RackA,44.28,37.04,70.99,,71.08,173.0,,25.4,0.72,594.6,342.9
store0010-RackA,44.28,37.21,70.88,,71.04,173.0,,32.6,0.68,593.9,342.5
store0010-RackA,44.28,37.21,70.88,,71.04,178.5,,25.0,0.72,595.0,343.1
store0010-RackA,44.28,37.21,70.88,,70.99,176.4,,26.5,0.74,595.5,343.4
store0010-RackA,44.28,37.21,70.84,,70.93,181.1,,33.4,0.69,594.1,342.7
store0010-RackA,44.28,37.21,70.84,,70.93,181.1,,41.1,0.67,593.3,342.2
store0010-RackA,44.28,37.21,70.84,,70.93,183.8,,31.7,0.67,594.3,342.7
store0010-RackA,44.28,37.21,70.84,,70.84,182.5,,25.6,0.72,595.8,343.6
store0010-RackA,44.19,37.21,70.84,,70.84,185.6,,35.0,0.7,595.8,343.6
store0010-RackA,44.11,37.01,70.79,,70.84,185.8,,34.6,0.69,596.2,343.8
store0010-RackA,44.11,37.01,70.79,,70.79,184.7,,26.4,0.74,595.4,343.3
store0010-RackA,44.35,37.44,70.79,,70.74,183.5,,26.8,0.74,595.0,343.1
store0010-RackA,44.35,37.44,70.79,,70.74,183.5,,44.2,0.7,593.1,342.1
store0010-RackA,44.37,37.44,70.79,,70.74,196.7,,43.9,0.69,593.6,342.3
store0010-RackA,44.37,37.44,70.7,,70.74,199.2,,37.5,0.73,593.5,342.3
store0010-RackA,44.37,37.44,70.74,,70.7,196.9,,37.5,0.72,593.7,342.3
store0010-RackA,44.37,37.11,70.74,,70.65,194.5,,36.8,0.72,594.0,342.4
store0010-RackA,44.37,37.11,70.74,,70.65,193.6,,36.2,0.71,593.7,342.2
store0010-RackA,44.37,37.11,70.74,,70.65,192.7,,33.9,0.7,593.1,342.0
store0010-RackA,44.37,37.11,70.65,,70.54,192.7,,41.6,0.68,592.4,341.6
store0010-RackA,43.97,37.06,70.65,,70.45,214.7,,41.6,0.67,592.7,341.7
store0010-RackA,44.04,36.94,70.65,,70.39,208.9,,35.8,0.72,595.1,343.1
store0010-RackA,43.95,36.94,70.65,,70.34,206.6,,35.5,0.72,595.0,343.1
store0010-RackA,43.88,36.91,70.59,,70.34,207.7,,35.4,0.71,594.8,342.9
store0010-RackA,43.88,36.91,70.59,,70.25,231.6,,53.2,0.74,594.0,342.5
store0010-RackA,43.88,36.91,70.59,,70.25,231.6,,50.4,0.72,593.5,342.1
store0010-RackA,43.7,36.74,70.59,,70.25,238.0,,58.1,0.7,592.2,341.5
store0010-RackA,43.72,36.96,70.54,,70.25,241.1,,54.4,0.69,592.9,341.8
store0010-RackA,43.77,36.96,70.54,,70.2,207.0,,46.7,0.71,592.8,341.8
store0010-RackA,43.68,36.96,70.5,,70.2,204.1,,37.6,0.72,594.8,343.0
store0010-RackA,43.61,36.96,70.5,,70.2,200.8,,47.2,0.71,593.2,342.1
store0010-RackA,43.86,36.96,70.45,,70.2,200.8,,46.9,0.71,592.7,341.7
store0010-RackA,43.86,36.96,70.45,,70.2,200.8,,47.8,0.71,592.9,341.8
store0010-RackA,43.81,36.96,70.45,,70.2,200.8,,55.5,0.69,593.0,341.9
store0010-RackA,43.63,36.76,70.45,,70.2,200.8,,55.1,0.69,594.1,342.6
store0010-RackA,43.93,36.76,70.45,,70.16,209.2,,46.7,0.7,594.7,342.9
store0010-RackA,43.75,36.76,70.39,,70.11,209.2,,46.4,0.7,594.6,342.8
store0010-RackA,43.57,36.76,70.39,,70.05,206.0,,46.3,0.71,595.1,343.1
store0010-RackA,43.57,36.76,70.39,,70.05,199.1,,37.3,0.71,596.1,343.7
store0010-RackA,43.57,36.76,70.39,,70.05,199.1,,46.6,0.69,595.0,343.1
store0010-RackA,43.57,36.76,70.39,,70.0,202.8,,47.1,0.71,593.9,342.4
store0010-RackA,43.45,36.66,70.39,,69.91,205.6,,46.9,0.71,594.7,342.9
store0010-RackA,43.32,36.66,70.39,,69.96,206.3,,47.1,0.7,595.2,343.2
store0010-RackA,43.32,36.66,70.39,,69.82,206.3,,47.3,0.71,594.8,343.0
store0010-RackA,43.56,36.46,70.39,,69.76,204.7,,46.3,0.7,595.0,343.0
store0010-RackA,43.56,36.46,70.39,,69.76,198.3,,37.2,0.72,596.0,343.6
store0010-RackA,43.56,36.46,70.39,,69.71,198.3,,35.7,0.7,596.6,344.0
store0010-RackA,43.41,36.41,70.39,,69.71,197.2,,45.6,0.69,595.8,343.6
store0010-RackA,43.41,36.41,70.39,,69.66,202.0,,46.1,0.69,596.4,343.9
store0010-RackA,43.41,36.41,70.39,,69.57,202.0,,46.4,0.7,596.8,344.1
store0010-RackA,43.41,36.41,70.39,,69.57,202.7,,46.5,0.7,596.9,344.2
store0010-RackA,43.59,36.41,70.39,,69.48,202.7,,45.6,0.69,597.1,344.3
store0010-RackA,43.59,36.41,70.39,,69.48,202.7,,46.1,0.7,595.7,343.5
store0010-RackA,43.59,36.41,70.39,,69.42,203.3,,36.2,0.71,597.7,344.6
store0010-RackA,43.59,36.41,70.39,,69.31,197.8,,35.9,0.72,592.2,341.4
store0010-RackA,43.59,36.43,70.39,,69.31,195.6,,45.0,0.7,590.1,340.3
store0010-RackA,43.59,36.64,70.39,,69.22,202.5,,45.1,0.71,590.6,340.6
store0010-RackA,43.83,36.64,70.39,,69.17,202.5,,41.1,0.68,590.8,340.7
store0010-RackA,43.83,36.64,70.39,,69.12,163.6,,33.5,0.69,593.0,341.9
store0010-RackA,43.83,36.64,70.39,,69.12,163.6,,35.1,0.7,594.0,342.6
store0010-RackA,43.65,36.64,70.39,,69.12,170.0,,40.2,0.66,591.7,341.2
store0010-RackA,43.54,36.64,70.39,,69.12,173.3,,33.7,0.69,592.8,341.9
store0010-RackA,43.54,36.64,70.39,,69.12,178.6,,33.5,0.69,593.9,342.5
store0010-RackA,43.54,36.64,70.39,,69.28,179.9,,35.6,0.71,593.1,342.1
store0010-RackA,43.48,36.64,70.39,,69.28,183.1,,34.4,0.7,592.9,342.0
store0010-RackA,43.48,36.64,70.39,,69.28,183.1,,34.0,0.7,592.1,341.6
store0010-RackA,43.48,36.64,70.39,,69.28,183.1,,33.9,0.7,592.7,341.8
store0010-RackA,43.48,36.69,70.39,,69.28,188.1,,41.8,0.68,593.4,342.2
store0010-RackA,43.47,36.69,70.39,,69.28,191.1,,42.0,0.68,594.5,342.8
store0010-RackA,43.66,36.69,70.39,,69.28,192.2,,26.5,0.73,595.5,343.4
store0010-RackA,43.66,36.69,70.39,,69.51,186.9,,27.1,0.74,595.0,343.2
store0010-RackA,43.34,36.69,70.39,,69.51,186.9,,42.3,0.67,593.9,342.5
store0010-RackA,43.34,36.69,70.39,,69.62,182.5,,41.0,0.67,592.9,341.9
store0010-RackA,43.34,36.69,70.39,,69.62,182.5,,34.3,0.7,595.6,343.5
store0010-RackA,43.38,36.69,70.39,,69.62,186.6,,33.7,0.69,595.6,343.5
store0010-RackA,43.38,36.33,70.39,,69.62,187.7,,41.4,0.67,594.8,343.0
store0010-RackA,43.38,36.33,70.39,,69.62,187.7,,26.1,0.73,596.0,343.8
store0010-RackA,43.38,36.33,70.39,,69.62,185.6,,27.0,0.74,595.1,343.3
store0010-RackA,43.38,36.33,70.39,,69.62,186.7,,44.0,0.69,593.3,342.2
store0010-RackA,43.38,36.33,70.39,,69.62,189.1,,41.9,0.67,593.8,342.4
store0010-RackA,43.38,36.33,70.39,,69.62,189.1,,33.4,0.69,592.1,341.5
store0010-RackA,43.38,36.33,70.39,,69.62,189.1,,33.7,0.7,589.9,340.1
store0010-RackA,43.38,36.33,70.39,,69.62,187.0,,34.3,0.71,590.1,340.3
store0010-RackA,43.38,36.36,70.39,,69.62,187.0,,34.7,0.71,590.0,340.2
store0010-RackA,43.38,36.36,70.39,,69.08,189.7,,44.0,0.77,589.2,339.8
store0010-RackA,43.23,36.18,70.39,,69.03,198.4,,39.8,0.75,589.0,339.7
store0010-RackA,43.23,36.18,70.39,,69.03,198.4,,47.1,0.72,587.9,339.0
store0010-RackA,43.43,36.18,70.39,,68.97,198.8,,46.1,0.72,587.7,338.9
store0010-RackA,43.12,35.96,70.54,,68.88,198.8,,38.3,0.74,587.8,338.9
store0010-RackA,43.12,35.96,70.54,,68.77,195.5,,37.9,0.74,587.9,339.0
store0010-RackA,43.52,35.96,70.59,,68.77,195.5,,46.8,0.71,591.7,341.3
store0010-RackA,43.52,35.96,70.7,,68.74,195.5,,46.3,0.71,591.0,340.9
store0010-RackA,43.0,35.71,70.7,,68.68,196.1,,36.5,0.72,593.5,342.2
store0010-RackA,43.0,35.71,70.7,,68.68,196.1,,36.7,0.72,593.1,341.9
store0010-RackA,43.18,35.58,70.7,,68.63,194.9,,44.8,0.7,591.9,341.3
store0010-RackA,43.21,35.66,70.7,,68.63,197.7,,44.5,0.7,591.1,340.8
store0010-RackA,43.21,35.88,70.7,,68.59,193.6,,35.5,0.71,592.0,341.3
store0010-RackA,43.11,35.68,70.74,,68.49,191.4,,35.3,0.71,593.0,341.9
store0010-RackA,43.11,35.68,70.74,,68.49,193.9,,43.0,0.69,592.0,341.4
store0010-RackA,43.25,35.68,70.74,,68.34,192.5,,35.7,0.72,593.0,341.9
store0010-RackA,43.25,35.68,70.74,,68.34,192.5,,36.0,0.72,591.8,341.3
store0010-RackA,43.25,35.68,70.74,,68.25,190.0,,69.0,0.63,586.9,338.4
store0010-RackA,43.25,35.53,70.74,,68.05,190.2,,46.5,0.71,591.9,341.3
store0010-RackA,43.16,35.53,70.79,,68.0,200.8,,46.5,0.7,592.1,341.4
